Order,UID,Barcode,I,year,row,genotype,note,pedigree,field,experiment,sublock,Block,pheno,G,K,DNA,instructions,planting,row length,Plant Number,Germinated plants
4161,22HL_4161,22HL_4161_BGEM-0186-S_BGEM-0186-S,GX,2022,4161,BGEM-0186-S,BGEM_Short_late,BGEM-0186-S,Havelock,HN,sb1,BK4,yes,,20,,Open pollination,,15 FT,,
4162,22HL_4162,22HL_4162_BGEM-0042-S_BGEM-0042-S,GX,2022,4162,BGEM-0042-S,BGEM_Short_late,BGEM-0042-S,Havelock,HN,sb1,BK4,yes,,20,,Open pollination,,15 FT,,
4163,22HL_4163,22HL_4163_B73_21S0498,GX,2022,4163,B73,BGEM_Short_late,21S0498,Havelock,HN,sb1,BK4,yes,,20,,Open pollination,,15 FT,,
4164,22HL_4164,22HL_4164_BGEM-0318-S_BGEM-0318-S,GX,2022,4164,BGEM-0318-S,BGEM_Short_early,BGEM-0318-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4165,22HL_4165,22HL_4165_BGEM-0321-S_BGEM-0321-S,GX,2022,4165,BGEM-0321-S,BGEM_Short_early,BGEM-0321-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4166,22HL_4166,22HL_4166_BGEM-0008-S_BGEM-0008-S,GX,2022,4166,BGEM-0008-S,BGEM_Short_early,BGEM-0008-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4167,22HL_4167,22HL_4167_BGEM-0113-S_BGEM-0113-S,GX,2022,4167,BGEM-0113-S,BGEM_Short_early,BGEM-0113-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4168,22HL_4168,22HL_4168_BGEM-0140-N_BGEM-0140-N,GX,2022,4168,BGEM-0140-N,BGEM_Short_early,BGEM-0140-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4169,22HL_4169,22HL_4169_BGEM-0221-S_BGEM-0221-S,GX,2022,4169,BGEM-0221-S,BGEM_Short_early,BGEM-0221-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4170,22HL_4170,22HL_4170_BGEM-0047-S_BGEM-0047-S,GX,2022,4170,BGEM-0047-S,BGEM_Short_early,BGEM-0047-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4171,22HL_4171,22HL_4171_MO17_unknown,GX,2022,4171,MO17,BGEM_Short_early,unknown,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4172,22HL_4172,22HL_4172_BGEM-0136-S_BGEM-0136-S,GX,2022,4172,BGEM-0136-S,BGEM_Short_early,BGEM-0136-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4173,22HL_4173,22HL_4173_BGEM-0244-S_BGEM-0244-S,GX,2022,4173,BGEM-0244-S,BGEM_Short_early,BGEM-0244-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4174,22HL_4174,22HL_4174_BGEM-0020-S_BGEM-0020-S,GX,2022,4174,BGEM-0020-S,BGEM_Short_early,BGEM-0020-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4175,22HL_4175,22HL_4175_BGEM-0118-S_BGEM-0118-S,GX,2022,4175,BGEM-0118-S,BGEM_Short_early,BGEM-0118-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4176,22HL_4176,22HL_4176_BGEM-0284-N_BGEM-0284-N,GX,2022,4176,BGEM-0284-N,BGEM_Tall_late,BGEM-0284-N,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4177,22HL_4177,22HL_4177_BGEM-0121-N_21S0622,GX,2022,4177,BGEM-0121-N,BGEM_Tall_late,21S0622,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4178,22HL_4178,22HL_4178_BGEM-0019-S_BGEM-0019-S,GX,2022,4178,BGEM-0019-S,BGEM_Tall_late,BGEM-0019-S,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4179,22HL_4179,22HL_4179_BGEM-0072-S_BGEM-0072-S,GX,2022,4179,BGEM-0072-S,BGEM_Tall_late,BGEM-0072-S,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4180,22HL_4180,22HL_4180_B73_21S0498,GX,2022,4180,B73,BGEM_Tall_late,21S0498,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4181,22HL_4181,22HL_4181_BGEM-0159-S_BGEM-0159-S,GX,2022,4181,BGEM-0159-S,BGEM_Tall_late,BGEM-0159-S,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4182,22HL_4182,22HL_4182_BGEM-0208-N_BGEM-0208-N,GX,2022,4182,BGEM-0208-N,BGEM_Tall_late,BGEM-0208-N,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4183,22HL_4183,22HL_4183_BGEM-0021-S_BGEM-0021-S,GX,2022,4183,BGEM-0021-S,BGEM_Tall_late,BGEM-0021-S,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4184,22HL_4184,22HL_4184_BGEM-0064-N_BGEM-0064-N,GX,2022,4184,BGEM-0064-N,BGEM_Tall_late,BGEM-0064-N,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4185,22HL_4185,22HL_4185_BGEM-0277-S_BGEM-0277-S,GX,2022,4185,BGEM-0277-S,BGEM_Tall_late,BGEM-0277-S,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4186,22HL_4186,22HL_4186_BGEM-0057-S_BGEM-0057-S,GX,2022,4186,BGEM-0057-S,BGEM_Tall_late,BGEM-0057-S,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4187,22HL_4187,22HL_4187_MO17_unknown,GX,2022,4187,MO17,BGEM_Tall_late,unknown,Havelock,HN,sb3,BK4,yes,,20,,Open pollination,,15 FT,,
4188,22HL_4188,22HL_4188_B73_21S0498,GX,2022,4188,B73,BGEM_Tall_early,21S0498,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4189,22HL_4189,22HL_4189_BGEM-0144-N_BGEM-0144-N,GX,2022,4189,BGEM-0144-N,BGEM_Tall_early,BGEM-0144-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4190,22HL_4190,22HL_4190_BGEM-0236-S_BGEM-0236-S,GX,2022,4190,BGEM-0236-S,BGEM_Tall_early,BGEM-0236-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4191,22HL_4191,22HL_4191_BGEM-0171-S_21S0470,GX,2022,4191,BGEM-0171-S,BGEM_Tall_early,21S0470,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4192,22HL_4192,22HL_4192_BGEM-0198-S_BGEM-0198-S,GX,2022,4192,BGEM-0198-S,BGEM_Tall_early,BGEM-0198-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4193,22HL_4193,22HL_4193_BGEM-0049-S_BGEM-0049-S,GX,2022,4193,BGEM-0049-S,BGEM_Tall_early,BGEM-0049-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4194,22HL_4194,22HL_4194_BGEM-0058-N_21S0538,GX,2022,4194,BGEM-0058-N,BGEM_Tall_early,21S0538,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4195,22HL_4195,22HL_4195_BGEM-0007-S_BGEM-0007-S,GX,2022,4195,BGEM-0007-S,BGEM_Tall_early,BGEM-0007-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4196,22HL_4196,22HL_4196_MO17_unknown,GX,2022,4196,MO17,BGEM_Tall_early,unknown,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4197,22HL_4197,22HL_4197_BGEM-0125-N_BGEM-0125-N,GX,2022,4197,BGEM-0125-N,BGEM_Tall_early,BGEM-0125-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4198,22HL_4198,22HL_4198_BGEM-0206-N_BGEM-0206-N,GX,2022,4198,BGEM-0206-N,BGEM_Tall_early,BGEM-0206-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4199,22HL_4199,22HL_4199_BGEM-0092-S_21S0485,GX,2022,4199,BGEM-0092-S,BGEM_Tall_early,21S0485,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4200,22HL_4200,22HL_4200_BGEM-0280-S_BGEM-0280-S,GX,2022,4200,BGEM-0280-S,BGEM_Tall_early,BGEM-0280-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4201,22HL_4201,22HL_4201_BGEM-0032-S_BGEM-0032-S,GX,2022,4201,BGEM-0032-S,BGEM_Short_early,BGEM-0032-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4202,22HL_4202,22HL_4202_BGEM-0039-N_BGEM-0039-N,GX,2022,4202,BGEM-0039-N,BGEM_Short_early,BGEM-0039-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4203,22HL_4203,22HL_4203_BGEM-0080-S_BGEM-0080-S,GX,2022,4203,BGEM-0080-S,BGEM_Short_early,BGEM-0080-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4204,22HL_4204,22HL_4204_B73_21S0498,GX,2022,4204,B73,BGEM_Short_early,21S0498,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4205,22HL_4205,22HL_4205_BGEM-0179-S_BGEM-0179-S,GX,2022,4205,BGEM-0179-S,BGEM_Short_early,BGEM-0179-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4206,22HL_4206,22HL_4206_BGEM-0214-S_BGEM-0214-S,GX,2022,4206,BGEM-0214-S,BGEM_Short_early,BGEM-0214-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4207,22HL_4207,22HL_4207_BGEM-0109-N_21S0540,GX,2022,4207,BGEM-0109-N,BGEM_Short_early,21S0540,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4208,22HL_4208,22HL_4208_BGEM-0082-S_BGEM-0082-S,GX,2022,4208,BGEM-0082-S,BGEM_Short_early,BGEM-0082-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4209,22HL_4209,22HL_4209_BGEM-0114-S_BGEM-0114-S,GX,2022,4209,BGEM-0114-S,BGEM_Short_early,BGEM-0114-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4210,22HL_4210,22HL_4210_BGEM-0222-S_BGEM-0222-S,GX,2022,4210,BGEM-0222-S,BGEM_Short_early,BGEM-0222-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4211,22HL_4211,22HL_4211_BGEM-0079-S_BGEM-0079-S,GX,2022,4211,BGEM-0079-S,BGEM_Short_early,BGEM-0079-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4212,22HL_4212,22HL_4212_MO17_unknown,GX,2022,4212,MO17,BGEM_Short_early,unknown,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4213,22HL_4213,22HL_4213_BGEM-0099-S_BGEM-0099-S,GX,2022,4213,BGEM-0099-S,BGEM_Short_early,BGEM-0099-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4214,22HL_4214,22HL_4214_BGEM-0314-S_BGEM-0314-S,GX,2022,4214,BGEM-0314-S,BGEM_Short_early,BGEM-0314-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4215,22HL_4215,22HL_4215_BGEM-0068-S_BGEM-0068-S,GX,2022,4215,BGEM-0068-S,BGEM_Short_early,BGEM-0068-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4216,22HL_4216,22HL_4216_BGEM-0010-S_BGEM-0010-S,GX,2022,4216,BGEM-0010-S,BGEM_Short_early,BGEM-0010-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4217,22HL_4217,22HL_4217_BGEM-0255-S_BGEM-0255-S,GX,2022,4217,BGEM-0255-S,BGEM_Short_early,BGEM-0255-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4218,22HL_4218,22HL_4218_BGEM-0266-S_BGEM-0266-S,GX,2022,4218,BGEM-0266-S,BGEM_Short_early,BGEM-0266-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4219,22HL_4219,22HL_4219_BGEM-0298-S_BGEM-0298-S,GX,2022,4219,BGEM-0298-S,BGEM_Short_early,BGEM-0298-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4220,22HL_4220,22HL_4220_B73_21S0498,GX,2022,4220,B73,BGEM_Short_early,21S0498,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4221,22HL_4221,22HL_4221_BGEM-0203-N_BGEM-0203-N,GX,2022,4221,BGEM-0203-N,BGEM_Short_early,BGEM-0203-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4222,22HL_4222,22HL_4222_BGEM-0184-N_BGEM-0184-N,GX,2022,4222,BGEM-0184-N,BGEM_Short_early,BGEM-0184-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4223,22HL_4223,22HL_4223_BGEM-0123-N_BGEM-0123-N,GX,2022,4223,BGEM-0123-N,BGEM_Short_early,BGEM-0123-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4224,22HL_4224,22HL_4224_BGEM-0037-S_BGEM-0037-S,GX,2022,4224,BGEM-0037-S,BGEM_Short_early,BGEM-0037-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4225,22HL_4225,22HL_4225_BGEM-0117-S_BGEM-0117-S,GX,2022,4225,BGEM-0117-S,BGEM_Short_early,BGEM-0117-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4226,22HL_4226,22HL_4226_BGEM-0295-S_BGEM-0295-S,GX,2022,4226,BGEM-0295-S,BGEM_Tall_early,BGEM-0295-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4227,22HL_4227,22HL_4227_BGEM-0148-S_BGEM-0148-S,GX,2022,4227,BGEM-0148-S,BGEM_Tall_early,BGEM-0148-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4228,22HL_4228,22HL_4228_BGEM-0045-N_BGEM-0045-N,GX,2022,4228,BGEM-0045-N,BGEM_Tall_early,BGEM-0045-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4229,22HL_4229,22HL_4229_MO17_unknown,GX,2022,4229,MO17,BGEM_Tall_early,unknown,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4230,22HL_4230,22HL_4230_BGEM-0300-S_BGEM-0300-S,GX,2022,4230,BGEM-0300-S,BGEM_Tall_early,BGEM-0300-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4231,22HL_4231,22HL_4231_BGEM-0078-N_BGEM-0078-N,GX,2022,4231,BGEM-0078-N,BGEM_Tall_early,BGEM-0078-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4232,22HL_4232,22HL_4232_BGEM-0299-N_BGEM-0299-N,GX,2022,4232,BGEM-0299-N,BGEM_Tall_early,BGEM-0299-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4233,22HL_4233,22HL_4233_BGEM-0302-S_BGEM-0302-S,GX,2022,4233,BGEM-0302-S,BGEM_Tall_early,BGEM-0302-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4234,22HL_4234,22HL_4234_BGEM-0145-N_BGEM-0145-N,GX,2022,4234,BGEM-0145-N,BGEM_Tall_early,BGEM-0145-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4235,22HL_4235,22HL_4235_BGEM-0199-S_BGEM-0199-S,GX,2022,4235,BGEM-0199-S,BGEM_Tall_early,BGEM-0199-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4236,22HL_4236,22HL_4236_BGEM-0122-N_BGEM-0122-N,GX,2022,4236,BGEM-0122-N,BGEM_Tall_early,BGEM-0122-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4237,22HL_4237,22HL_4237_B73_21S0498,GX,2022,4237,B73,BGEM_Tall_early,21S0498,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4238,22HL_4238,22HL_4238_BGEM-0054-S_21S0521,GX,2022,4238,BGEM-0054-S,BGEM_Tall_early,21S0521,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4239,22HL_4239,22HL_4239_BGEM-0146-N_BGEM-0146-N,GX,2022,4239,BGEM-0146-N,BGEM_Tall_early,BGEM-0146-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4240,22HL_4240,22HL_4240_BGEM-0243-S_BGEM-0243-S,GX,2022,4240,BGEM-0243-S,BGEM_Tall_early,BGEM-0243-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4241,22HL_4241,22HL_4241_BGEM-0130-N_BGEM-0130-N,GX,2022,4241,BGEM-0130-N,BGEM_Tall_early,BGEM-0130-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4242,22HL_4242,22HL_4242_BGEM-0304-N_BGEM-0304-N,GX,2022,4242,BGEM-0304-N,BGEM_Tall_early,BGEM-0304-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4243,22HL_4243,22HL_4243_BGEM-0086-N_BGEM-0086-N,GX,2022,4243,BGEM-0086-N,BGEM_Tall_early,BGEM-0086-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4244,22HL_4244,22HL_4244_BGEM-0283-N_BGEM-0283-N,GX,2022,4244,BGEM-0283-N,BGEM_Tall_early,BGEM-0283-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4245,22HL_4245,22HL_4245_MO17_unknown,GX,2022,4245,MO17,BGEM_Tall_early,unknown,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4246,22HL_4246,22HL_4246_BGEM-0046-N_BGEM-0046-N,GX,2022,4246,BGEM-0046-N,BGEM_Tall_early,BGEM-0046-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4247,22HL_4247,22HL_4247_BGEM-0138-S_BGEM-0138-S,GX,2022,4247,BGEM-0138-S,BGEM_Tall_early,BGEM-0138-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4248,22HL_4248,22HL_4248_BGEM-0217-S_BGEM-0217-S,GX,2022,4248,BGEM-0217-S,BGEM_Tall_early,BGEM-0217-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4249,22HL_4249,22HL_4249_BGEM-0127-N_21S0526,GX,2022,4249,BGEM-0127-N,BGEM_Tall_early,21S0526,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4250,22HL_4250,22HL_4250_BGEM-0182-N_BGEM-0182-N,GX,2022,4250,BGEM-0182-N,BGEM_Tall_early,BGEM-0182-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4251,22HL_4251,22HL_4251_BGEM-0077-S_BGEM-0077-S,GX,2022,4251,BGEM-0077-S,BGEM_Short_early,BGEM-0077-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4252,22HL_4252,22HL_4252_BGEM-0085-N_BGEM-0085-N,GX,2022,4252,BGEM-0085-N,BGEM_Short_early,BGEM-0085-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4253,22HL_4253,22HL_4253_B73_21S0498,GX,2022,4253,B73,BGEM_Short_early,21S0498,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4254,22HL_4254,22HL_4254_BGEM-0326-N_BGEM-0326-N,GX,2022,4254,BGEM-0326-N,BGEM_Short_early,BGEM-0326-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4255,22HL_4255,22HL_4255_BGEM-0320-N_BGEM-0320-N,GX,2022,4255,BGEM-0320-N,BGEM_Short_early,BGEM-0320-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4256,22HL_4256,22HL_4256_BGEM-0024-S_BGEM-0024-S,GX,2022,4256,BGEM-0024-S,BGEM_Short_early,BGEM-0024-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4257,22HL_4257,22HL_4257_BGEM-0013-S_BGEM-0013-S,GX,2022,4257,BGEM-0013-S,BGEM_Short_early,BGEM-0013-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4258,22HL_4258,22HL_4258_Mo17_19S1496-7,GX,2022,4258,Mo17,BGEM_Short_early,19S1496-7,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4259,22HL_4259,22HL_4259_BGEM-0012-S_BGEM-0012-S,GX,2022,4259,BGEM-0012-S,BGEM_Short_early,BGEM-0012-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4260,22HL_4260,22HL_4260_BGEM-0023-S_BGEM-0023-S,GX,2022,4260,BGEM-0023-S,BGEM_Short_early,BGEM-0023-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4261,22HL_4261,22HL_4261_MO17_unknown,GX,2022,4261,MO17,BGEM_Short_early,unknown,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4262,22HL_4262,22HL_4262_BGEM-0112-S_BGEM-0112-S,GX,2022,4262,BGEM-0112-S,BGEM_Short_early,BGEM-0112-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4263,22HL_4263,22HL_4263_BGEM-0197-S_BGEM-0197-S,GX,2022,4263,BGEM-0197-S,BGEM_Short_early,BGEM-0197-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4264,22HL_4264,22HL_4264_BGEM-0154-S_BGEM-0154-S,GX,2022,4264,BGEM-0154-S,BGEM_Short_early,BGEM-0154-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4265,22HL_4265,22HL_4265_BGEM-0180-S_21S0613,GX,2022,4265,BGEM-0180-S,BGEM_Short_early,21S0613,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4266,22HL_4266,22HL_4266_BGEM-0137-S_BGEM-0137-S,GX,2022,4266,BGEM-0137-S,BGEM_Short_early,BGEM-0137-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4267,22HL_4267,22HL_4267_BGEM-0030-S_BGEM-0030-S,GX,2022,4267,BGEM-0030-S,BGEM_Short_early,BGEM-0030-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4268,22HL_4268,22HL_4268_BGEM-0327-N_BGEM-0327-N,GX,2022,4268,BGEM-0327-N,BGEM_Short_early,BGEM-0327-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4269,22HL_4269,22HL_4269_B73_21S0498,GX,2022,4269,B73,BGEM_Short_early,21S0498,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4270,22HL_4270,22HL_4270_BGEM-0111-S_BGEM-0111-S,GX,2022,4270,BGEM-0111-S,BGEM_Short_early,BGEM-0111-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4271,22HL_4271,22HL_4271_BGEM-0050-S_BGEM-0050-S,GX,2022,4271,BGEM-0050-S,BGEM_Short_early,BGEM-0050-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4272,22HL_4272,22HL_4272_BGEM-0040-N_BGEM-0040-N,GX,2022,4272,BGEM-0040-N,BGEM_Short_early,BGEM-0040-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4273,22HL_4273,22HL_4273_BGEM-0129-N_BGEM-0129-N,GX,2022,4273,BGEM-0129-N,BGEM_Short_early,BGEM-0129-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4274,22HL_4274,22HL_4274_BGEM-0219-S_BGEM-0219-S,GX,2022,4274,BGEM-0219-S,BGEM_Short_early,BGEM-0219-S,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4275,22HL_4275,22HL_4275_BGEM-0066-N_BGEM-0066-N,GX,2022,4275,BGEM-0066-N,BGEM_Short_early,BGEM-0066-N,Havelock,HN,sb2,BK4,yes,,20,,Open pollination,,15 FT,,
4276,22HL_4276,22HL_4276_BGEM-0313-S_BGEM-0313-S,GX,2022,4276,BGEM-0313-S,BGEM_Tall_early,BGEM-0313-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4277,22HL_4277,22HL_4277_BGEM-0025-S_BGEM-0025-S,GX,2022,4277,BGEM-0025-S,BGEM_Tall_early,BGEM-0025-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4278,22HL_4278,22HL_4278_MO17_unknown,GX,2022,4278,MO17,BGEM_Tall_early,unknown,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4279,22HL_4279,22HL_4279_BGEM-0261-S_BGEM-0261-S,GX,2022,4279,BGEM-0261-S,BGEM_Tall_early,BGEM-0261-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4280,22HL_4280,22HL_4280_BGEM-0278-S_BGEM-0278-S,GX,2022,4280,BGEM-0278-S,BGEM_Tall_early,BGEM-0278-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4281,22HL_4281,22HL_4281_BGEM-0062-N_BGEM-0062-N,GX,2022,4281,BGEM-0062-N,BGEM_Tall_early,BGEM-0062-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4282,22HL_4282,22HL_4282_BGEM-0272-S_BGEM-0272-S,GX,2022,4282,BGEM-0272-S,BGEM_Tall_early,BGEM-0272-S,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4283,22HL_4283,22HL_4283_BGEM-0053-S_21S0532,GX,2022,4283,BGEM-0053-S,BGEM_Tall_early,21S0532,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4284,22HL_4284,22HL_4284_BGEM-0091-N_21S0444,GX,2022,4284,BGEM-0091-N,BGEM_Tall_early,21S0444,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4285,22HL_4285,22HL_4285_BGEM-0205-N_BGEM-0205-N,GX,2022,4285,BGEM-0205-N,BGEM_Tall_early,BGEM-0205-N,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4286,22HL_4286,22HL_4286_B73_21S0498,GX,2022,4286,B73,BGEM_Tall_early,21S0498,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
4287,22HL_4287,22HL_4287_BGEM-0078-S_21S0519,GX,2022,4287,BGEM-0078-S,BGEM_Tall_early,21S0519,Havelock,HN,sb4,BK4,yes,,20,,Open pollination,,15 FT,,
